timestamp,station_id,pm25,pm10,no2,o3,co,so2,station_name
2026-09-09 10:07:23.493492,site_113,349.0079140336235,573.5236926909047,141.9198763539901,29.45289921244474,4.046716020027608,36.302513910225194,ITO
2026-09-09 11:07:23.493492,site_113,270.52136833991653,573.0717608514113,108.01246656668835,56.57074214001091,1.9330924370888263,37.415564506363715,ITO
2026-09-09 12:07:23.493492,site_113,287.246703377844,562.4182975420595,148.97592867738408,48.22939992132252,2.734881961790632,5.652686155783746,ITO
2026-09-09 13:07:23.493492,site_113,393.6989337131396,278.6382934372724,51.842536414438555,10.752298424785824,1.5291427804031361,15.157203139307674,ITO
2026-09-09 14:07:23.493492,site_113,321.03779546225104,252.28320358465186,99.73351525119233,59.076118076061974,1.1693780713660966,49.36769543623178,ITO
2026-09-09 15:07:23.493492,site_113,89.60641992540093,501.2459814970256,138.18311878502206,64.32054014251918,0.8999676758203097,30.973550059417096,ITO
2026-09-09 16:07:23.493492,site_113,64.95573179534247,175.24019213748073,21.577950542465626,59.225226800258646,3.3224092154775393,13.695120716721302,ITO
2026-09-09 17:07:23.493492,site_113,362.33544721173735,572.7179680329018,114.37081587437392,79.0840631944166,0.7825108227503211,19.531613802094967,ITO
2026-09-09 18:07:23.493492,site_113,273.6741920799532,299.35624086549853,102.89540837744781,42.32234746436868,4.387496249357457,43.61707684560083,ITO
2026-09-09 19:07:23.493492,site_113,338.29247457857144,356.0923759571985,100.13350584219214,32.075841830525874,1.9113145521161687,21.03835323989644,ITO
2026-09-09 20:07:23.493492,site_113,352.8488038355457,572.2974756703032,99.1186039198435,55.75429100463113,1.574261344602866,15.99787457267651,ITO
2026-09-09 21:07:23.493492,site_113,339.6435095536652,158.58160071918866,53.678377287431914,33.733439097842094,0.8455688182143839,36.012813193353495,ITO
2026-09-09 22:07:23.493492,site_113,302.1129520910033,548.1043176318308,117.91054613979468,64.47346593721548,2.2954560458278515,26.389284940886707,ITO
2026-09-09 23:07:23.493492,site_113,219.45603715246534,372.2153840515863,34.129386906086594,53.40802811532735,0.5335523072434478,18.174191809649113,ITO
2026-09-10 00:07:23.493492,site_113,229.01590699825917,105.3363413989182,27.660831763016585,17.385765101423146,1.3035100052361601,5.053210929398075,ITO
2026-09-10 01:07:23.493492,site_113,288.64436961774265,123.02071221519053,149.8127744552583,43.28998489117674,4.230964372633872,5.889400688095062,ITO
2026-09-10 02:07:23.493492,site_113,296.2000223353797,191.92693137384094,100.81349894266052,13.514271150536384,2.5541200042839654,27.523658590978684,ITO
2026-09-10 03:07:23.493492,site_113,386.8783822424791,245.2001505334335,22.914546679093995,28.774034247925496,4.046371540710844,16.316157754997008,ITO
2026-09-10 04:07:23.493492,site_113,302.9071575570288,121.49109801066801,53.02713244453925,24.744983041676917,2.5272868267386186,38.12121548090168,ITO
2026-09-10 05:07:23.493492,site_113,74.32130973965087,403.5447058368653,39.558209614042255,29.79572377937518,3.705905879304144,43.86557295880391,ITO
2026-09-10 06:07:23.493492,site_113,228.32238605511816,326.8560284359945,84.01469806901419,42.69023787964837,3.502713373054402,10.983558230146045,ITO
2026-09-10 07:07:23.493492,site_113,222.2803196723351,506.183966821505,85.17237955611338,32.480358808138774,2.048708252651956,41.532151730734334,ITO
2026-09-10 08:07:23.493492,site_113,247.2775414193581,310.89271512354765,67.62240126534077,64.91949319236403,0.9968509663209079,48.683290846071564,ITO
2026-09-10 09:07:23.493492,site_113,351.1837627213717,160.6272127729034,35.16900236260718,17.468428081996933,4.905342366585012,27.9923190576293,ITO
2026-09-10 10:07:23.493492,site_113,98.7792421457012,331.4670960571311,140.7586936394257,78.3921114740605,3.4489671844840375,11.28751575831025,ITO
2026-09-10 11:07:23.493492,site_113,198.22024985148795,244.80765779880218,107.20773857306132,66.71618109549587,0.991431009651556,29.46230978388797,ITO
2026-09-10 12:07:23.493492,site_113,81.88374634697112,447.60437898501215,134.6441161836696,67.52699262899037,3.352485623758853,25.994847646973007,ITO
2026-09-10 13:07:23.493492,site_113,246.96090364669078,561.9553797300065,31.568245337903065,53.479320434980465,4.81100191349679,6.132354444135439,ITO
2026-09-10 14:07:23.493492,site_113,331.55592487104917,429.5780662868606,35.35408658376177,29.18475461430757,2.0355774301568106,18.942516535603666,ITO
2026-09-10 15:07:23.493492,site_113,292.9832260966699,262.5925379227582,138.21707269836975,86.47737843669574,0.5667578398846401,25.487672395524502,ITO
2026-09-10 16:07:23.493492,site_113,213.68412867130235,105.79831469935277,29.05024209398333,68.01678163391864,1.78930698271183,20.12183160428215,ITO
2026-09-10 17:07:23.493492,site_113,134.0521483822319,443.5881164276898,94.75385884736106,59.29682438169773,2.1160592147456136,17.691012170610136,ITO
2026-09-10 18:07:23.493492,site_113,340.47524148218116,229.45278857008284,110.86993486370486,88.85267207541918,2.535289649448256,16.55632308629005,ITO
2026-09-10 19:07:23.493492,site_113,298.9929258492923,299.1766489066355,126.7540846519759,71.27206190021943,0.7370381280209753,26.636502596421227,ITO
2026-09-10 20:07:23.493492,site_113,181.9281060990696,455.2440249288178,25.514147827411858,42.69101785310827,2.105629553415616,28.692642101428433,ITO
2026-09-10 21:07:23.493492,site_113,82.93129107021434,154.92941436351822,121.44513868904701,80.88380413051331,3.2169514010835476,18.1214892547313,ITO
2026-09-10 22:07:23.493492,site_113,299.16948171784634,217.62079517203355,46.43230382807156,39.434034269834555,4.256612683139606,45.50366256492516,ITO
2026-09-10 23:07:23.493492,site_113,318.4096478301653,262.1728794598745,50.31283833729296,56.3347316120786,4.1899907567797605,46.68302207331025,ITO
